Primary_Guest_Name,last_stay,frequency,monetary,avg_nights,n_special_req,cancel_rate,recency_days,R,F,M,RFM_Score,Tier
Guest_132892,2023-10-22,1,18754.18,5.0,2.0,0.0,71,5,3,5,13,VIP
Guest_132896,2022-02-23,1,6821.05,2.0,3.0,0.0,677,1,3,2,6,At Risk
Guest_132903,2023-10-25,1,14305.4,4.0,0.0,0.0,68,5,3,4,12,Loyal
Guest_132913,2022-03-30,1,7143.49,2.0,1.0,0.0,642,1,3,3,7,At Risk
Guest_132915,2023-12-14,3,18431.28,1.6666666666666667,1.3333333333333333,0.0,18,5,5,5,15,VIP
Guest_132918,2022-03-18,1,10744.37,3.0,0.0,0.0,654,1,3,4,8,At Risk
Guest_132921,2023-12-04,1,30943.42,5.0,0.0,0.5,28,5,3,5,13,VIP
Guest_132922,2023-12-22,1,8069.22,2.0,0.0,0.0,10,5,3,3,11,Loyal
Guest_132926,2023-09-28,1,3648.25,1.0,0.0,0.0,95,5,3,1,9,Loyal
Guest_132935,2023-12-01,2,45172.93,5.5,2.0,0.0,31,5,5,5,15,VIP
Guest_132936,2023-03-25,1,10803.41,3.0,1.0,0.0,282,3,3,4,10,Lapsed
Guest_132939,2023-08-30,1,7314.83,2.0,1.0,0.0,124,4,3,3,10,Loyal
Guest_132942,2023-08-13,1,17028.03,4.0,0.0,0.0,141,4,3,5,12,Loyal
Guest_132943,2022-03-23,1,2957.02,1.0,0.0,0.0,649,1,3,1,5,At Risk
Guest_132944,2022-08-16,1,13612.35,4.0,2.0,0.0,503,2,3,4,9,At Risk
Guest_132946,2022-04-14,1,7221.31,2.0,2.0,0.0,627,1,3,3,7,At Risk
Guest_132947,2023-09-17,1,8649.98,2.0,5.0,0.0,106,5,3,3,11,Loyal
Guest_132950,2022-10-03,1,3702.37,1.0,0.0,0.0,455,2,3,1,6,At Risk
Guest_132953,2023-02-10,1,10511.02,3.0,0.0,0.0,325,3,3,4,10,Lapsed
Guest_132958,2022-06-24,1,22720.05,6.0,0.0,0.0,556,2,3,5,10,At Risk
Guest_132960,2023-09-26,1,12671.37,4.0,2.0,0.0,97,5,3,4,12,Loyal
Guest_132971,2023-07-17,1,6656.99,2.0,4.0,0.0,168,4,3,2,9,Loyal
Guest_132972,2022-01-17,1,10797.36,3.0,3.0,0.0,714,1,3,4,8,At Risk
Guest_132978,2022-04-28,1,3375.76,1.0,0.0,0.0,613,1,3,1,5,At Risk
Guest_132981,2023-08-31,1,9107.55,3.0,0.0,0.0,123,4,3,3,10,Loyal
Guest_132987,2023-12-08,1,8085.64,2.0,0.0,0.0,24,5,3,3,11,Loyal
Guest_132989,2023-03-17,1,14598.17,4.0,0.0,0.0,290,3,3,4,10,Lapsed
Guest_132992,2023-07-15,1,12658.77,3.0,0.0,0.5,170,4,3,4,11,Loyal
Guest_132999,2023-04-16,1,10238.26,3.0,2.0,0.5,260,4,3,4,11,Loyal
Guest_133013,2023-03-17,1,10025.87,3.0,1.0,0.0,290,3,3,4,10,Lapsed
Guest_133014,2022-11-01,1,12600.38,2.0,2.0,0.0,426,2,3,4,9,At Risk
Guest_133028,2023-12-22,1,11557.06,3.0,1.0,0.0,10,5,3,4,12,Loyal
Guest_133032,2023-01-25,1,2605.09,1.0,1.0,0.0,341,3,3,1,7,Lapsed
Guest_133034,2022-11-01,1,12191.51,4.0,1.0,0.0,426,2,3,4,9,At Risk
Guest_133036,2023-12-30,1,3160.21,1.0,0.0,0.5,2,5,3,1,9,Loyal
Guest_133039,2023-11-23,1,3263.64,1.0,3.0,0.0,39,5,3,1,9,Loyal
Guest_133041,2023-11-02,1,7228.5,2.0,0.0,0.0,60,5,3,3,11,Loyal
Guest_133054,2023-03-15,1,11654.33,3.0,0.0,0.0,292,3,3,4,10,Lapsed
Guest_133056,2022-07-27,1,2840.25,1.0,0.0,0.0,523,2,3,1,6,At Risk
Guest_133076,2023-11-05,1,13650.2,4.0,0.0,0.0,57,5,3,4,12,Loyal
Guest_133081,2023-10-07,1,3718.03,1.0,1.0,0.5,86,5,3,1,9,Loyal
Guest_133092,2023-04-29,1,8903.87,2.0,2.0,0.0,247,4,3,3,10,Loyal
Guest_133093,2023-01-20,1,7734.68,2.0,1.0,0.0,346,3,3,3,9,Lapsed
Guest_133103,2023-02-05,1,8382.86,2.0,1.0,0.5,330,3,3,3,9,Lapsed
Guest_133110,2023-09-23,1,7302.29,2.0,0.0,0.0,100,5,3,3,11,Loyal
Guest_133115,2023-11-04,1,3751.61,1.0,4.0,0.0,58,5,3,1,9,Loyal
Guest_133117,2023-10-10,1,15929.2,5.0,3.0,0.5,83,5,3,5,13,VIP
Guest_133124,2023-02-28,1,6327.96,2.0,4.0,0.0,307,3,3,2,8,Lapsed
Guest_133130,2023-07-29,1,14160.38,4.0,0.0,0.0,156,4,3,4,11,Loyal
Guest_133131,2022-12-11,1,4033.72,1.0,2.0,0.5,386,3,3,2,8,Lapsed
Guest_133133,2022-07-17,1,10418.35,3.0,0.0,0.0,533,2,3,4,9,At Risk
Guest_133141,2023-04-26,1,8977.38,3.0,1.0,0.0,250,4,3,3,10,Loyal
Guest_133151,2023-09-10,1,4998.09,1.0,1.0,0.5,113,5,3,2,10,Loyal
Guest_133156,2023-04-22,1,7831.49,2.0,1.0,0.0,254,4,3,3,10,Loyal
Guest_133159,2023-11-30,1,6551.78,2.0,1.0,0.0,32,5,3,2,10,Loyal
Guest_133185,2022-04-09,1,9543.36,2.0,1.0,0.0,632,1,3,3,7,At Risk
Guest_133193,2023-10-03,1,11462.91,3.0,3.0,0.0,90,5,3,4,12,Loyal
Guest_133194,2022-01-28,1,3780.15,1.0,1.0,0.0,703,1,3,1,5,At Risk
Guest_133195,2023-12-01,1,21089.99,5.0,3.0,0.0,31,5,3,5,13,VIP
Guest_133200,2023-08-25,1,4186.46,1.0,0.0,0.0,129,4,3,2,9,Loyal
Guest_133208,2023-04-25,1,4484.16,1.0,1.0,0.0,251,4,3,2,9,Loyal
Guest_133210,2023-10-21,1,4071.73,1.0,0.0,0.0,72,5,3,2,10,Loyal
Guest_133211,2022-12-27,1,6587.71,2.0,2.0,0.0,370,3,3,2,8,Lapsed
Guest_133239,2023-12-05,1,10654.66,3.0,3.0,0.0,27,5,3,4,12,Loyal
Guest_133244,2023-05-17,1,2943.96,1.0,1.0,0.0,229,4,3,1,8,Loyal
Guest_133251,2022-10-18,1,15721.66,5.0,2.0,0.0,440,2,3,5,10,At Risk
Guest_133257,2023-01-03,1,3179.2,1.0,1.0,0.0,363,3,3,1,7,Lapsed
Guest_133264,2022-09-11,1,9199.97,2.0,1.0,0.0,477,2,3,3,8,At Risk
Guest_133265,2023-06-17,1,11966.71,3.0,2.0,0.0,198,4,3,4,11,Loyal
Guest_133268,2022-01-04,1,3086.84,1.0,1.0,0.0,727,1,3,1,5,At Risk
Guest_133280,2023-07-10,2,9586.130000000001,1.5,1.0,0.0,175,4,5,3,12,Loyal
Guest_133281,2022-08-19,1,3672.69,1.0,0.0,0.0,500,2,3,1,6,At Risk
Guest_133288,2023-01-19,1,9766.14,3.0,1.0,0.0,347,3,3,3,9,Lapsed
Guest_133312,2022-08-18,1,3601.26,1.0,2.0,0.0,501,2,3,1,6,At Risk
Guest_133317,2023-04-19,1,3554.42,1.0,1.0,0.0,257,4,3,1,8,Loyal
Guest_133326,2023-07-27,1,21288.09,6.0,1.0,0.0,158,4,3,5,12,Loyal
Guest_133328,2023-04-03,1,6608.4,2.0,2.0,0.0,273,3,3,2,8,Lapsed
Guest_133331,2022-09-13,1,6416.5,2.0,0.0,0.0,475,2,3,2,7,At Risk
Guest_133334,2023-03-16,1,4217.54,1.0,1.0,0.0,291,3,3,2,8,Lapsed
Guest_133343,2023-01-29,1,3712.32,1.0,1.0,0.0,337,3,3,1,7,Lapsed
Guest_133347,2022-12-25,1,19119.07,5.0,1.0,0.0,372,3,3,5,11,Lapsed
Guest_133354,2023-07-13,1,6206.79,2.0,2.0,0.0,172,4,3,2,9,Loyal
Guest_133359,2022-10-02,1,9040.1,2.0,3.0,0.0,456,2,3,3,8,At Risk
Guest_133369,2023-09-08,2,25817.26,3.0,0.0,0.0,115,5,5,5,15,VIP
Guest_133372,2022-07-07,1,3167.62,1.0,3.0,0.0,543,2,3,1,6,At Risk
Guest_133396,2023-05-05,1,23715.35,6.0,2.0,0.0,241,4,3,5,12,Loyal
Guest_133402,2022-01-03,1,14701.12,4.0,0.0,0.0,728,1,3,4,8,At Risk
Guest_133416,2022-12-06,1,6439.44,2.0,0.0,0.0,391,3,3,2,8,Lapsed
Guest_133452,2023-01-09,1,25920.66,5.0,2.0,0.0,357,3,3,5,11,Lapsed
Guest_133473,2022-12-27,1,6698.14,2.0,0.0,0.0,370,3,3,2,8,Lapsed
Guest_133486,2023-02-26,1,6715.07,2.0,4.0,0.5,309,3,3,2,8,Lapsed
Guest_133491,2023-10-06,1,11292.29,2.0,0.0,0.0,87,5,3,4,12,Loyal
Guest_133493,2023-09-21,2,13930.34,2.0,1.0,0.0,102,5,5,4,14,VIP
Guest_133499,2022-12-29,2,19135.33,2.5,1.0,0.0,368,3,5,5,13,VIP
Guest_133501,2023-03-15,1,17127.15,5.0,0.0,0.0,292,3,3,5,11,Lapsed
Guest_133502,2022-10-26,1,14872.79,4.0,0.0,0.0,432,2,3,4,9,At Risk
Guest_133518,2023-08-11,1,10437.77,3.0,2.0,0.0,143,4,3,4,11,Loyal
Guest_133519,2023-08-24,1,3656.77,1.0,2.0,0.0,130,4,3,1,8,Loyal
Guest_133538,2022-08-12,1,24906.07,6.0,2.0,0.0,507,2,3,5,10,At Risk
Guest_133541,2022-04-03,1,7379.21,2.0,0.0,0.0,638,1,3,3,7,At Risk
Guest_133556,2023-10-01,1,26037.58,6.0,2.0,0.5,92,5,3,5,13,VIP
Guest_133566,2022-04-08,1,4210.0,1.0,2.0,0.0,633,1,3,2,6,At Risk
Guest_133577,2023-08-19,1,4215.96,1.0,2.0,0.0,135,4,3,2,9,Loyal
Guest_133595,2023-11-25,1,4288.7,1.0,0.0,0.0,37,5,3,2,10,Loyal
Guest_133602,2023-11-14,2,17204.489999999998,3.0,1.0,0.0,48,5,5,5,15,VIP
Guest_133608,2023-07-20,2,18993.85,3.5,1.5,0.0,165,4,5,5,14,VIP
Guest_133621,2022-11-23,1,3297.78,1.0,2.0,0.0,404,3,3,1,7,Lapsed
Guest_133627,2023-02-06,1,7364.92,2.0,3.0,0.0,329,3,3,3,9,Lapsed
Guest_133637,2023-11-13,1,15526.11,4.0,1.0,0.0,49,5,3,5,13,VIP
Guest_133639,2022-08-17,1,24087.22,7.0,3.0,0.0,502,2,3,5,10,At Risk
Guest_133650,2022-02-13,1,3605.16,1.0,1.0,0.0,687,1,3,1,5,At Risk
Guest_133652,2023-01-21,1,3658.56,1.0,1.0,0.0,345,3,3,1,7,Lapsed
Guest_133674,2023-07-29,1,14816.39,4.0,0.0,0.0,156,4,3,4,11,Loyal
Guest_133675,2022-12-13,1,9494.65,3.0,2.0,0.0,384,3,3,3,9,Lapsed
Guest_133697,2023-06-12,2,10916.98,1.5,1.0,0.0,203,4,5,4,13,VIP
Guest_133701,2022-09-12,1,3416.19,1.0,1.0,0.0,476,2,3,1,6,At Risk
Guest_133702,2023-07-09,1,16571.43,4.0,1.0,0.0,176,4,3,5,12,Loyal
Guest_133706,2022-01-03,1,14633.08,5.0,1.0,0.0,728,1,3,4,8,At Risk
Guest_133713,2023-11-16,1,3447.37,1.0,0.0,0.0,46,5,3,1,9,Loyal
Guest_133716,2022-03-05,1,26665.09,7.0,2.0,0.0,667,1,3,5,9,At Risk
Guest_133717,2023-04-19,1,6710.88,2.0,2.0,0.0,257,4,3,2,9,Loyal
Guest_133726,2023-09-17,1,11177.07,3.0,1.0,0.0,106,5,3,4,12,Loyal
Guest_133727,2022-10-23,1,16642.21,4.0,1.0,0.0,435,2,3,5,10,At Risk
Guest_133738,2022-05-24,1,9691.25,3.0,2.0,0.0,587,1,3,3,7,At Risk
Guest_133742,2023-12-25,1,6594.43,2.0,1.0,0.0,7,5,3,2,10,Loyal
Guest_133758,2023-01-22,1,8357.1,2.0,2.0,0.0,344,3,3,3,9,Lapsed
Guest_133768,2022-05-12,1,2972.98,1.0,1.0,0.0,599,1,3,1,5,At Risk
Guest_133773,2023-03-21,1,14839.24,4.0,0.0,0.0,286,3,3,4,10,Lapsed
Guest_133778,2023-02-28,1,3172.46,1.0,0.0,0.0,307,3,3,1,7,Lapsed
Guest_133779,2023-11-06,2,17035.46,2.0,3.0,0.0,56,5,5,5,15,VIP
Guest_133792,2023-07-07,1,18202.8,5.0,2.0,0.0,178,4,3,5,12,Loyal
Guest_133801,2022-11-01,1,3260.31,1.0,1.0,0.0,426,2,3,1,6,At Risk
Guest_133804,2023-08-23,1,11536.27,4.0,1.0,0.0,131,4,3,4,11,Loyal
Guest_133810,2022-10-25,1,13105.39,4.0,0.0,0.0,433,2,3,4,9,At Risk
Guest_133815,2023-10-14,1,5414.45,1.0,1.0,0.0,79,5,3,2,10,Loyal
Guest_133828,2022-10-29,1,3680.58,1.0,1.0,0.0,429,2,3,1,6,At Risk
Guest_133835,2023-08-21,1,3868.97,1.0,2.0,0.0,133,4,3,1,8,Loyal
Guest_133838,2022-08-12,1,4049.14,1.0,1.0,0.0,507,2,3,2,7,At Risk
Guest_133864,2022-11-07,2,25185.91,3.5,1.0,0.0,420,2,5,5,12,At Risk
Guest_133877,2023-12-11,1,14280.76,4.0,1.0,0.0,21,5,3,4,12,Loyal
Guest_133880,2022-07-03,1,19077.24,5.0,0.0,0.0,547,2,3,5,10,At Risk
Guest_133882,2022-01-25,1,10537.23,3.0,0.0,0.0,706,1,3,4,8,At Risk
Guest_133886,2023-07-18,1,3168.6,1.0,0.0,0.0,167,4,3,1,8,Loyal
Guest_133893,2022-01-22,1,15455.87,4.0,0.0,0.0,709,1,3,5,9,At Risk
Guest_133896,2022-08-16,1,9397.92,3.0,2.0,0.0,503,2,3,3,8,At Risk
Guest_133899,2023-02-16,1,7078.2,2.0,5.0,0.0,319,3,3,3,9,Lapsed
Guest_133902,2022-07-12,1,10611.42,3.0,4.0,0.0,538,2,3,4,9,At Risk
Guest_133912,2022-08-18,1,10432.8,3.0,0.0,0.0,501,2,3,4,9,At Risk
Guest_133920,2022-09-23,1,9720.77,2.0,2.0,0.0,465,2,3,3,8,At Risk
Guest_133927,2022-10-03,1,21391.44,6.0,1.0,0.5,455,2,3,5,10,At Risk
Guest_133930,2023-12-01,1,13331.44,3.0,5.0,0.0,31,5,3,4,12,Loyal
Guest_133931,2022-01-01,1,4088.0,1.0,1.0,0.0,730,1,3,2,6,At Risk
Guest_133932,2023-05-04,1,17818.3,5.0,1.0,0.0,242,4,3,5,12,Loyal
Guest_133948,2022-09-07,1,9838.72,3.0,2.0,0.0,481,2,3,3,8,At Risk
Guest_133951,2023-05-18,1,3377.3,1.0,2.0,0.0,228,4,3,1,8,Loyal
Guest_133953,2023-08-27,2,13696.88,1.5,0.0,0.0,127,4,5,4,13,VIP
Guest_133965,2022-10-24,1,3119.93,1.0,0.0,0.0,434,2,3,1,6,At Risk
Guest_133966,2022-02-19,1,3997.24,1.0,1.0,0.0,681,1,3,1,5,At Risk
Guest_133974,2022-08-07,1,11002.12,3.0,3.0,0.0,512,2,3,4,9,At Risk
Guest_133980,2023-09-13,1,3558.89,1.0,0.0,0.0,110,5,3,1,9,Loyal
Guest_133983,2022-04-23,1,8465.59,2.0,3.0,0.0,618,1,3,3,7,At Risk
Guest_133989,2022-10-18,1,12884.84,4.0,0.0,0.0,440,2,3,4,9,At Risk
Guest_133991,2023-12-15,1,7735.37,2.0,0.0,0.0,17,5,3,3,11,Loyal
Guest_133998,2022-02-08,1,4991.65,1.0,1.0,0.0,692,1,3,2,6,At Risk
Guest_134002,2022-06-04,1,3544.17,1.0,3.0,0.0,576,1,3,1,5,At Risk
Guest_134026,2022-04-19,1,3825.91,1.0,5.0,0.0,622,1,3,1,5,At Risk
Guest_134033,2023-06-11,2,43959.630000000005,4.0,2.5,0.0,204,4,5,5,14,VIP
Guest_134037,2022-12-10,1,27499.45,6.0,1.0,0.0,387,3,3,5,11,Lapsed
Guest_134044,2023-11-27,1,14864.98,5.0,1.0,0.0,35,5,3,4,12,Loyal
Guest_134045,2022-05-17,1,2767.08,1.0,0.0,0.0,594,1,3,1,5,At Risk
Guest_134054,2022-12-06,1,12408.79,4.0,2.0,0.0,391,3,3,4,10,Lapsed
Guest_134064,2023-10-28,1,4841.96,1.0,0.0,0.0,65,5,3,2,10,Loyal
Guest_134069,2023-09-08,1,3789.28,1.0,0.0,0.0,115,5,3,1,9,Loyal
Guest_134071,2022-08-29,1,6504.47,2.0,0.0,0.0,490,2,3,2,7,At Risk
Guest_134077,2023-12-28,2,8581.07,1.0,1.0,0.0,4,5,5,3,13,VIP
Guest_134082,2022-09-24,1,8722.34,2.0,0.0,0.0,464,2,3,3,8,At Risk
Guest_134085,2022-11-10,1,5192.72,2.0,0.0,0.0,417,3,3,2,8,Lapsed
Guest_134097,2023-02-13,1,7270.5,2.0,1.0,0.0,322,3,3,3,9,Lapsed
Guest_134098,2022-10-30,1,7924.09,2.0,1.0,0.0,428,2,3,3,8,At Risk
Guest_134102,2023-10-25,1,15352.11,4.0,0.0,0.0,68,5,3,5,13,VIP
Guest_134105,2023-09-07,1,3092.78,1.0,3.0,0.0,116,5,3,1,9,Loyal
Guest_134114,2023-10-25,1,10579.73,3.0,1.0,0.5,68,5,3,4,12,Loyal
Guest_134116,2023-12-06,1,3027.12,1.0,3.0,0.0,26,5,3,1,9,Loyal
Guest_134120,2022-02-06,1,4848.49,1.0,2.0,0.0,694,1,3,2,6,At Risk
Guest_134128,2023-08-18,1,21342.36,7.0,2.0,0.0,136,4,3,5,12,Loyal
Guest_134130,2023-05-23,2,14168.38,2.0,1.5,0.0,223,4,5,4,13,VIP
Guest_134135,2023-06-30,1,3749.0,1.0,0.0,0.0,185,4,3,1,8,Loyal
Guest_134161,2023-04-03,1,3492.41,1.0,0.0,0.0,273,3,3,1,7,Lapsed
Guest_134165,2022-04-24,1,4189.61,1.0,1.0,0.0,617,1,3,2,6,At Risk
Guest_134166,2022-05-15,1,7444.8,2.0,0.0,0.0,596,1,3,3,7,At Risk
Guest_134167,2023-11-04,1,21027.44,5.0,0.0,0.0,58,5,3,5,13,VIP
Guest_134168,2023-10-05,1,3529.36,1.0,0.0,0.0,88,5,3,1,9,Loyal
Guest_134172,2023-08-02,1,7120.67,2.0,2.0,0.0,152,4,3,3,10,Loyal
Guest_134178,2023-02-17,1,6570.46,2.0,0.0,0.0,318,3,3,2,8,Lapsed
Guest_134181,2022-07-10,1,4296.3,1.0,3.0,0.0,540,2,3,2,7,At Risk
Guest_134185,2022-01-16,1,16757.22,4.0,0.0,0.0,715,1,3,5,9,At Risk
Guest_134221,2022-04-18,1,14254.11,4.0,1.0,0.0,623,1,3,4,8,At Risk
Guest_134230,2023-08-15,1,6894.94,2.0,0.0,0.0,139,4,3,2,9,Loyal
Guest_134241,2023-07-21,1,8476.72,2.0,1.0,0.0,164,4,3,3,10,Loyal
Guest_134242,2022-12-06,2,12829.51,2.0,3.0,0.0,391,3,5,4,12,Lapsed
Guest_134248,2022-02-05,1,7138.54,2.0,0.0,0.0,695,1,3,3,7,At Risk
Guest_134254,2022-04-11,1,22874.66,5.0,2.0,0.0,630,1,3,5,9,At Risk
Guest_134255,2022-07-05,1,15752.22,4.0,0.0,0.0,545,2,3,5,10,At Risk
Guest_134263,2022-09-06,1,7013.66,2.0,1.0,0.0,482,2,3,3,8,At Risk
Guest_134264,2022-08-24,1,6772.77,2.0,2.0,0.0,495,2,3,2,7,At Risk
Guest_134270,2023-04-02,1,15959.69,4.0,0.0,0.0,274,3,3,5,11,Lapsed
Guest_134274,2022-10-12,1,9338.95,3.0,5.0,0.0,446,2,3,3,8,At Risk
Guest_134283,2022-04-16,1,12427.03,2.0,2.0,0.0,625,1,3,4,8,At Risk
Guest_134295,2023-01-24,1,11166.29,3.0,2.0,0.0,342,3,3,4,10,Lapsed
Guest_134297,2023-03-13,1,3007.35,1.0,3.0,0.0,294,3,3,1,7,Lapsed
Guest_134303,2022-10-25,2,18119.05,2.0,0.0,0.0,433,2,5,5,12,At Risk
Guest_134304,2023-12-11,1,6692.0,2.0,1.0,0.0,21,5,3,2,10,Loyal
Guest_134305,2022-02-21,1,8916.2,3.0,1.0,0.0,679,1,3,3,7,At Risk
Guest_134310,2022-12-29,1,9579.12,3.0,2.0,0.0,368,3,3,3,9,Lapsed
Guest_134314,2022-05-01,1,6498.15,2.0,1.0,0.0,610,1,3,2,6,At Risk
Guest_134337,2022-09-03,1,4727.03,1.0,2.0,0.0,485,2,3,2,7,At Risk
Guest_134344,2022-12-03,2,12041.220000000001,1.5,1.0,0.0,394,3,5,4,12,Lapsed
Guest_134360,2022-01-10,1,7700.6,2.0,0.0,0.0,721,1,3,3,7,At Risk
Guest_134362,2022-12-05,1,7077.28,2.0,1.0,0.0,392,3,3,3,9,Lapsed
Guest_134374,2023-05-10,1,5806.55,2.0,2.0,0.0,236,4,3,2,9,Loyal
Guest_134389,2022-12-23,1,31726.99,7.0,2.0,0.5,374,3,3,5,11,Lapsed
Guest_134405,2022-10-20,1,7726.01,2.0,4.0,0.0,438,2,3,3,8,At Risk
Guest_134410,2023-09-10,1,28768.5,4.0,0.0,0.0,113,5,3,5,13,VIP
Guest_134414,2022-08-31,1,15027.0,4.0,0.0,0.0,488,2,3,4,9,At Risk
Guest_134424,2022-01-14,1,17973.65,3.0,1.0,0.0,717,1,3,5,9,At Risk
Guest_134427,2022-04-03,1,7794.66,2.0,4.0,0.0,638,1,3,3,7,At Risk
Guest_134430,2023-03-25,1,15539.43,3.0,0.0,0.0,282,3,3,5,11,Lapsed
Guest_134432,2023-09-21,1,18583.43,5.0,1.0,0.5,102,5,3,5,13,VIP
Guest_134437,2022-03-21,1,3215.08,1.0,0.0,0.0,651,1,3,1,5,At Risk
Guest_134439,2022-11-23,1,3361.3,1.0,0.0,0.5,404,3,3,1,7,Lapsed
Guest_134446,2023-10-29,1,3710.91,1.0,0.0,0.0,64,5,3,1,9,Loyal
Guest_134459,2023-09-22,1,4860.33,1.0,3.0,0.0,101,5,3,2,10,Loyal
Guest_134465,2022-10-09,1,4534.81,1.0,2.0,0.0,449,2,3,2,7,At Risk
Guest_134476,2023-11-05,1,3918.33,1.0,0.0,0.0,57,5,3,1,9,Loyal
Guest_134479,2022-09-29,1,8459.27,2.0,0.0,0.0,459,2,3,3,8,At Risk
Guest_134485,2022-07-13,1,3683.71,1.0,0.0,0.0,537,2,3,1,6,At Risk
Guest_134492,2023-09-24,2,24647.55,3.0,1.0,0.0,99,5,5,5,15,VIP
Guest_134503,2022-09-16,1,14090.97,3.0,0.0,0.0,472,2,3,4,9,At Risk
Guest_134505,2022-12-16,1,3942.65,1.0,0.0,0.5,381,3,3,1,7,Lapsed
Guest_134506,2022-09-21,1,22449.57,6.0,3.0,0.0,467,2,3,5,10,At Risk
Guest_134519,2022-12-25,1,6870.68,2.0,0.0,0.0,372,3,3,2,8,Lapsed
Guest_134529,2023-06-17,1,4094.52,1.0,1.0,0.0,198,4,3,2,9,Loyal
Guest_134532,2022-12-25,1,17847.14,5.0,0.0,0.0,372,3,3,5,11,Lapsed
Guest_134541,2022-07-22,1,4113.95,1.0,5.0,0.0,528,2,3,2,7,At Risk
Guest_134545,2023-11-06,1,3380.52,1.0,0.0,0.0,56,5,3,1,9,Loyal
Guest_134547,2023-11-16,1,2740.14,1.0,0.0,0.0,46,5,3,1,9,Loyal
Guest_134549,2022-12-07,1,16563.76,3.0,1.0,0.0,390,3,3,5,11,Lapsed
Guest_134554,2023-03-25,1,8658.63,2.0,1.0,0.0,282,3,3,3,9,Lapsed
Guest_134575,2022-11-12,1,4113.28,1.0,3.0,0.5,415,3,3,2,8,Lapsed
Guest_134577,2022-10-24,1,23154.9,6.0,0.0,0.0,434,2,3,5,10,At Risk
Guest_134625,2022-02-02,1,6245.3,2.0,4.0,0.0,698,1,3,2,6,At Risk
Guest_134629,2023-07-17,1,5379.06,1.0,2.0,0.0,168,4,3,2,9,Loyal
Guest_134630,2023-11-12,2,40521.57,5.5,2.5,0.0,50,5,5,5,15,VIP
Guest_134632,2022-10-15,1,8203.08,2.0,1.0,0.0,443,2,3,3,8,At Risk
Guest_134655,2023-03-10,1,8740.86,2.0,0.0,0.0,297,3,3,3,9,Lapsed
Guest_134658,2023-07-22,1,12068.85,3.0,0.0,0.0,163,4,3,4,11,Loyal
Guest_134672,2022-10-20,1,18694.09,5.0,0.0,0.0,438,2,3,5,10,At Risk
Guest_134675,2022-12-25,2,15763.17,2.0,0.0,0.0,372,3,5,5,13,VIP
Guest_134678,2023-08-25,1,3795.28,1.0,0.0,0.0,129,4,3,1,8,Loyal
Guest_134682,2023-10-30,1,19143.53,6.0,0.0,0.0,63,5,3,5,13,VIP
Guest_134693,2023-04-08,1,13005.05,3.0,0.0,0.0,268,4,3,4,11,Loyal
Guest_134709,2023-07-01,1,9223.85,2.0,0.0,0.0,184,4,3,3,10,Loyal
Guest_134715,2022-01-23,1,13549.97,3.0,0.0,0.0,708,1,3,4,8,At Risk
Guest_134723,2023-09-10,1,7459.2,2.0,1.0,0.0,113,5,3,3,11,Loyal
Guest_134725,2022-09-22,1,5682.79,1.0,1.0,0.0,466,2,3,2,7,At Risk
Guest_134726,2023-03-26,1,13411.47,3.0,2.0,0.0,281,3,3,4,10,Lapsed
Guest_134734,2023-09-01,1,3987.72,1.0,1.0,0.0,122,4,3,1,8,Loyal
Guest_134736,2023-06-12,1,13174.66,3.0,0.0,0.0,203,4,3,4,11,Loyal
Guest_134743,2022-08-26,1,13530.72,3.0,1.0,0.0,493,2,3,4,9,At Risk
Guest_134744,2022-02-22,1,12905.54,4.0,0.0,0.0,678,1,3,4,8,At Risk
Guest_134745,2022-01-27,1,14158.47,3.0,1.0,0.0,704,1,3,4,8,At Risk
Guest_134748,2022-12-24,1,17394.81,4.0,0.0,0.5,373,3,3,5,11,Lapsed
Guest_134750,2022-09-04,1,19363.74,5.0,2.0,0.0,484,2,3,5,10,At Risk
Guest_134760,2022-04-12,1,8334.55,2.0,2.0,0.0,629,1,3,3,7,At Risk
Guest_134763,2022-10-04,1,41460.66,7.0,0.0,0.0,454,2,3,5,10,At Risk
Guest_134768,2023-12-16,1,15691.92,4.0,0.0,0.0,16,5,3,5,13,VIP
Guest_134771,2023-11-08,1,3282.6,1.0,0.0,0.0,54,5,3,1,9,Loyal
Guest_134775,2022-08-14,1,34251.31,7.0,3.0,0.0,505,2,3,5,10,At Risk
Guest_134787,2023-02-17,1,3940.15,1.0,0.0,0.0,318,3,3,1,7,Lapsed
Guest_134799,2023-04-11,1,13208.2,4.0,1.0,0.0,265,4,3,4,11,Loyal
Guest_134807,2023-04-22,1,22578.25,5.0,2.0,0.5,254,4,3,5,12,Loyal
Guest_134812,2022-07-18,1,7156.64,2.0,0.0,0.0,532,2,3,3,8,At Risk
Guest_134826,2023-03-02,1,4667.89,1.0,0.0,0.0,305,3,3,2,8,Lapsed
Guest_134836,2022-09-05,1,14370.41,4.0,3.0,0.0,483,2,3,4,9,At Risk
Guest_134845,2022-12-29,1,6859.06,2.0,4.0,0.0,368,3,3,2,8,Lapsed
Guest_134853,2023-07-05,1,9126.5,3.0,1.0,0.0,180,4,3,3,10,Loyal
Guest_134861,2023-01-06,1,11134.03,3.0,2.0,0.0,360,3,3,4,10,Lapsed
Guest_134862,2022-07-30,1,11219.34,3.0,0.0,0.0,520,2,3,4,9,At Risk
Guest_134863,2022-05-01,1,7554.44,2.0,2.0,0.5,610,1,3,3,7,At Risk
